name,producer,href,image_url,description
Perla Huisblends Decaf snelfiltermaling,19,https://www.ah.nl/producten/product/wi1486/perla-huisblends-decaf-snelfiltermaling,https://static.ah.nl/dam/product/AHI_43545239373938373631?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Cafeïnevrije koffie°Snelfiltermaling°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVacuüm verpakt.Extra informatie Met de huisblends haal je de vertrouwde smaak en kwaliteit van Perla in huis. Geurige en smaakvolle melanges die je zet met bonen, filtermalingen, pads of capsules."
Perla Huisblends Extra dark roast pads,19,https://www.ah.nl/producten/product/wi196050/perla-huisblends-extra-dark-roast-pads,https://static.ah.nl/dam/product/AHI_43545239383031373931?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffie°In pads°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Huisblends Mild snelfiltermaling,19,https://www.ah.nl/producten/product/wi33956/perla-huisblends-mild-snelfiltermaling,https://static.ah.nl/dam/product/AHI_4354523130303533373838?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffie°Snelfiltermaling°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVacuüm verpakt.
Perla Huisblends Dark roast koffiepads,19,https://www.ah.nl/producten/product/wi143426/perla-huisblends-dark-roast-koffiepads,https://static.ah.nl/dam/product/AHI_43545239383031383337?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffie°In pads°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Huisblends Dolce gusto latte caramel,19,https://www.ah.nl/producten/product/wi508290/perla-huisblends-dolce-gusto-latte-caramel,https://static.ah.nl/dam/product/AHI_43545239393338343730?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Latte macchiato creamer met caramelsmaak en koffieIn capsulesVerpakt onder beschermende atmosfeer.Extra informatieLatte macchiato creamer en koffie in capsules. (bullet) verpakt onder beschermende atmosfeer. Deze koffie komt van rainforest alliance gecertificeerde plantages. Rainforest alliance gecertificeerde boeren produceren hun koffie met respect voor mens en planeet. Mix karton van verantwoorde herkomst.
Perla Huisblends Latte caramel oploskoffie,19,https://www.ah.nl/producten/product/wi381368/perla-huisblends-latte-caramel-oploskoffie,https://static.ah.nl/dam/product/AHI_43545239383039363434?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Oploskoffiemet 32% suiker, 18% mageremelkpoeder en karamelsmaak"
Perla Superiore Finest dark roast koffiebonen,19,https://www.ah.nl/producten/product/wi195721/perla-superiore-finest-dark-roast-koffiebonen,https://static.ah.nl/dam/product/AHI_43545239373934303936?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffiebonen°°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Superiore Finest originale koffiebonen,19,https://www.ah.nl/producten/product/wi130634/perla-superiore-finest-originale-koffiebonen,https://static.ah.nl/dam/product/AHI_43545239373935363035?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffiebonen°°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Superiore Origins Colombia koffiebonen,19,https://www.ah.nl/producten/product/wi161540/perla-superiore-origins-colombia-koffiebonen,https://static.ah.nl/dam/product/AHI_43545239373934313435?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Koffiebonen°°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.Extra informatie De geschiedenis van Colombia is verweven met koffie. De grond
    is rijk aan vulkanisch as en de productie is voornamelijk in handen van kleine
    boeren die hun eigen plantages beheren in de hooglanden van Colombia. Net boven
    en net onder de evenaar. Colombia heeft 2 oogstperioden per jaar: de hoofdoogst
    met hoge opbrengst en de tweede, kleinere oogst, lokaal 'Mitaca' genoemd. Alle
    gebruikte Arabicabessen worden na de pluk gewassen, dit draagt bij aan de
    frisheid en smaak van deze koffie. Na 1 a 2 dagen fermenteren, worden de
    boontjes gescheiden van het vruchtvlees. Deze 100% Colombia-koffiebonen zijn
    dan ook van topkwaliteit."
Perla Superiore Finest forte koffiebonen,19,https://www.ah.nl/producten/product/wi238690/perla-superiore-finest-forte-koffiebonen,https://static.ah.nl/dam/product/AHI_43545239373934303939?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffiebonen°°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Superiore Italian roast Napoli espressomaling,19,https://www.ah.nl/producten/product/wi209130/perla-superiore-italian-roast-napoli-espressomaling,https://static.ah.nl/dam/product/AHI_43545239373938373536?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffie°Espressomaling°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Superiore Finest dark roast koffiebonen,19,https://www.ah.nl/producten/product/wi161538/perla-superiore-finest-dark-roast-koffiebonen,https://static.ah.nl/dam/product/AHI_43545239373934303831?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffiebonen°°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Superiore Origins Sumatra koffiebonen,19,https://www.ah.nl/producten/product/wi161541/perla-superiore-origins-sumatra-koffiebonen,https://static.ah.nl/dam/product/AHI_43545239373935363131?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Koffiebonen°°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.Extra informatie Koffie uit Sumatra staat van oudsher bekend om zijn unieke smaak. Deze 100% Arabicakoffie is half-gewassen: een deel van het vruchtvlees blijft achter. Dit draagt bij aan een natuurlijke, subtiele zoetheid en smaak na droging. In het vulkanische Sumatra bloeit de koffieplant met een prachtige witte bloesem. Na zo’n 8 maanden kunnen de rijpe koffiebessen met de hand worden geplukt. ."
Perla Superiore Italian roast Firenze espressomaling,19,https://www.ah.nl/producten/product/wi80240/perla-superiore-italian-roast-firenze-espressomaling,https://static.ah.nl/dam/product/AHI_43545239373938373534?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffie°Espressomaling°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Superiore Italian roast Palermo espressobonen,19,https://www.ah.nl/producten/product/wi445268/perla-superiore-italian-roast-palermo-espressobonen,https://static.ah.nl/dam/product/AHI_43545239373935363234?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffiebonen°°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.Extra informatie UTZ gecertificeerd
Perla Superiore Finest decaffeinato lungo capsules,19,https://www.ah.nl/producten/product/wi471088/perla-superiore-finest-decaffeinato-lungo-capsules,https://static.ah.nl/dam/product/AHI_43545239373934303931?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Cafeïnevrije koffie°In capsules°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.Extra informatie  Koffie in capsules. 
  Verpakt onder beschermende atmosfeer."
Perla Superiore Italian roast palermo espresso capsules,19,https://www.ah.nl/producten/product/wi476663/perla-superiore-italian-roast-palermo-espresso-capsules,https://static.ah.nl/dam/product/AHI_43545239373934313230?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffie°In capsules°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Superiore Finest intenso lungo capsules,19,https://www.ah.nl/producten/product/wi471200/perla-superiore-finest-intenso-lungo-capsules,https://static.ah.nl/dam/product/AHI_43545239373934313234?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Koffie°In capsules°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.Extra informatie  Koffie in capsules. 
  Verpakt onder beschermende atmosfeer."
Perla Superiore Italian roast Napoli espressobonen,19,https://www.ah.nl/producten/product/wi209129/perla-superiore-italian-roast-napoli-espressobonen,https://static.ah.nl/dam/product/AHI_43545239373935363232?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffiebonen°°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Superiore Origins Brazilie koffiebonen,19,https://www.ah.nl/producten/product/wi209134/perla-superiore-origins-brazilie-koffiebonen,https://static.ah.nl/dam/product/AHI_43545239373935353736?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Koffiebonen°°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.Extra informatie Koffie van 100% ongewassen Arabicabonen uit Brazilië, dit draagt bij aan de natuurlijke, subtiele zoetheid en smaak van deze koffie. De koffiebessen worden gedroogd, vervolgens worden de boontjes gescheiden van het vruchtvlees en verwerkt tot een melange van bonen uit verschillende delen van Brazilië."
Perla Superiore Ethiopie Snf,19,https://www.ah.nl/producten/product/wi125024/perla-superiore-ethiopie-snf,https://static.ah.nl/dam/product/AHI_43545239373938373635?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Koffie°Snelfiltermaling°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.Extra informatie Deze koffie is gemaakt van 100% Arabicabonen van de beste kwaliteit. Ze komen uit verschillende gebieden van de hooglanden in Ethiopië, de geboortegrond van koffie. De koffiestruiken groeien veelal onder een bladerdak van inheemse schaduwbomen. Hier wordt de koffie 1x per jaar geoogst. In de Ethiopische bossen groeit Arabicakoffie zelfs in het wild en de rijpe koffiebesjes worden nog met de hand geplukt."
Perla Superiore Italian roast Roma espressomaling,19,https://www.ah.nl/producten/product/wi80242/perla-superiore-italian-roast-roma-espressomaling,https://static.ah.nl/dam/product/AHI_43545239373938373535?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Cafeïnevrije koffie°Espressomaling°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Superiore Finest originale koffiebonen,19,https://www.ah.nl/producten/product/wi161539/perla-superiore-finest-originale-koffiebonen,https://static.ah.nl/dam/product/AHI_43545239373935353831?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffiebonen°°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Superiore Finest espresso forte capsules,19,https://www.ah.nl/producten/product/wi471199/perla-superiore-finest-espresso-forte-capsules,https://static.ah.nl/dam/product/AHI_43545239373934313433?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Koffie°In capsules°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.Extra informatie  Koffie in capsules. 
  Verpakt onder beschermende atmosfeer."
Perla Superiore Origins Colombia snelfitermaling,19,https://www.ah.nl/producten/product/wi445227/perla-superiore-origins-colombia-snelfitermaling,https://static.ah.nl/dam/product/AHI_43545239373938373437?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Koffie°Snelfiltermaling°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.Extra informatie De geschiedenis van Colombia is verweven met koffie. De grond is rijk aan vulkanisch as en de productie is voornamelijk in handen van kleine boeren die hun eigen plantages beheren in de hooglanden van Colombia. Net boven en net onder de evenaar. Colombia heeft 2 oogstperioden per jaar: de hoofdoogst met hoge opbrengst en de tweede, kleinere oogst, lokaal 'Mitaca' genoemd. Alle gebruikte Arabicabessen worden na de pluk gewassen, dit draagt bij aan de frisheid en smaak van deze koffie. Na 1 a 2 dagen fermenteren, worden de boontjes gescheiden van het vruchtvlees. Deze 100% Colombia-koffiebonen zijn dan ook van topkwaliteit.  
UTZ gecertificeerd"
Perla Superiore Origins Colombia espresso capsules,19,https://www.ah.nl/producten/product/wi471204/perla-superiore-origins-colombia-espresso-capsules,https://static.ah.nl/dam/product/AHI_43545239373934313338?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Koffie°In capsules°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.Extra informatie  Koffie in capsules. 
  Verpakt onder beschermende atmosfeer."
Perla Superiore Finest originale lungo capsules,19,https://www.ah.nl/producten/product/wi471206/perla-superiore-finest-originale-lungo-capsules,https://static.ah.nl/dam/product/AHI_43545239373934313434?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Koffie°In capsules°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.Extra informatie  Koffie in capsules. 
  Verpakt onder beschermende atmosfeer."
Perla Superiore Origins Kenia koffiebonen,19,https://www.ah.nl/producten/product/wi161542/perla-superiore-origins-kenia-koffiebonen,https://static.ah.nl/dam/product/AHI_43545239373935353738?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,"Koffiebonen°°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.Extra informatie Kenia kent een echte koffiecultuur, waarin de traditionele werkwijzen en waarden door generaties heen bewaard blijven. De gebruikte Arabicabessen komen vooral van kleine koffieplantages in Kenia. Hier worden de koffiestruiken stuk voor stuk nagelopen om de rijpe bessen met de hand te plukken. Het wassen van de bessen draagt bij aan de frisheid en smaak van de koffie. Na 1 a 2 dagen fermenteren, worden de boontjes gescheiden van het vruchtvlees."
Perla Superiore Finest forte koffiebonen,19,https://www.ah.nl/producten/product/wi238689/perla-superiore-finest-forte-koffiebonen,https://static.ah.nl/dam/product/AHI_43545239373935353936?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffiebonen°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
Perla Superiore Italian roast Firenze espressobonen,19,https://www.ah.nl/producten/product/wi425858/perla-superiore-italian-roast-firenze-espressobonen,https://static.ah.nl/dam/product/AHI_43545239373935353937?revLabel=1&rendition=800x800_JPG_Q90&fileType=binary,Koffiebonen°°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.orgVerpakt onder beschermende atmosfeer.
