name,producer,href,image_url,description
English Leaf Tea,6,https://www.pickwick.nl/assortiment/black/english-leaf-tea/,https://www.pickwick.nl/siteassets/assortiment/packshots/engish_loose2.png?format=webp,English Leaf Tea is een losse thee variant van English blend.
Forest Fruit,6,https://www.pickwick.nl/assortiment/fruit/bosvruchten/,https://www.pickwick.nl/contentassets/6031ad709c2a4ed4a7fc1f282cc9d591/forest-fruit-.png?format=webp,"Zoete blend van zwarte thee met stukjes bosvruchten. Geniet van de heerlijk zoete smaak van framboos, aardbei, braam en bosbes!"
Strawberry,6,https://www.pickwick.nl/assortiment/fruit/aardbei/,https://www.pickwick.nl/contentassets/07bd035aab7841989838d3491ca2c761/strawberry.png?format=webp,"Fruitige blend van zwarte thee en stukjes aardbei. Geniet van de heerlijke smaak van aardbei, speciaal voor de fans van zoete zachtheid!"
Lemon,6,https://www.pickwick.nl/assortiment/fruit/citroen/,https://www.pickwick.nl/contentassets/b8ded1a76447474da2394740c9ce0e2b/lemon.png?format=webp,Frisse blend van zwarte thee met citroenschilletjes. Geniet van de heerlijk frisse smaak van citrusvruchten!
Mango,6,https://www.pickwick.nl/assortiment/fruit/mango/,https://www.pickwick.nl/contentassets/feaa91773e43418f8d2929c77d43044a/mango.png?format=webp,"Zoete blend van zwarte thee met mango, één van de populairste fruitsoorten in de wereld. Geniet van de heerlijke smaak van mango!"
Orange,6,https://www.pickwick.nl/assortiment/fruit/sinaasappel/,https://www.pickwick.nl/contentassets/bd19d4177dae4ef3b5bb382bb3097e1a/orange.png?format=webp,Frisse blend van zwarte thee en sinaasappelschilletjes. Geniet van de fruitige smaak van sinaasappel!
Cherry,6,https://www.pickwick.nl/assortiment/fruit/kers/,https://www.pickwick.nl/contentassets/d23c468cec1b46b884033a585ea96413/cherry.png?format=webp,Fruitige blend van zwarte thee met de zoete smaak van kers. Geniet van de heerlijk zoete smaak van kers!
Variation Box Rood,6,https://www.pickwick.nl/assortiment/fruit/fruitvariatie-rood/,https://www.pickwick.nl/contentassets/d45debcffb9d447d87f0304c73923911/variation-rood.png?format=webp,"In Pickwick Fruitvariatie Rood zitten de heerlijke smaken bosvruchten, aardbei, framboos en kers samen in één verpakking."
Variation Box Oranje,6,https://www.pickwick.nl/assortiment/fruit/fruitvariatie-oranje/,https://www.pickwick.nl/contentassets/bc59f1e865374dcc80ddd7ed1fe47203/variatie-geel.png?format=webp,"In Pickwick Fruitvariatie Oranje zitten de heerlijke smaken kers, mango, meloen en tropische vruchten samen in één verpakking."
Variation Box Groen,6,https://www.pickwick.nl/assortiment/fruit/fruitvariatie-groen-new/,https://www.pickwick.nl/contentassets/bc103b28e5254cd2af881699c473a34d/variation-green.png?format=webp,"In Pickwick Fruitvariatie Groen zitten de heerlijke smaken sinaasappel, zwarte bes, appel en perzik samen in één verpakking."
Fruit Infusion Variation Box Geel,6,https://www.pickwick.nl/assortiment/fruit/fruit-infusion-variation-box-geel/,https://www.pickwick.nl/contentassets/3f1cfad30d524329804449861f480be0/fruit-infusion-no-cafeine.png?format=webp,"Vier fruitinfusies met een heerlijk volle fruitsmaak, zonder cafeïne."
Fruit Infusion Variation Box Paars,6,https://www.pickwick.nl/assortiment/fruit/fruit-infusion-variation-box-paars/,https://www.pickwick.nl/contentassets/37d9660337324cdd8e69c8bad779d6a5/fruit-infusion-paars-no-cafeine.png?format=webp,"Vier fruitinfusies met een heerlijk volle fruitsmaak, zonder cafeïne."
Winterglow,6,https://www.pickwick.nl/assortiment/spices/winter-glow/,https://www.pickwick.nl/siteassets/products-list/spices/pickwick.spices.winterglow.png..png_944x944.png?format=webp,Heerlijke zwarte thee verrijkt met kaneel en sinaasappel.
Autumn Storm,6,https://www.pickwick.nl/assortiment/spices/autumn-storm/,https://www.pickwick.nl/siteassets/assortiment/spices/autumn_storm2.png?format=webp,Heerlijke zwarte thee verrijkt met kaneel en appel.
Delicious Treats,6,https://www.pickwick.nl/assortiment/spices/delicious-treats/,https://www.pickwick.nl/siteassets/assortiment/spices/delicious_treats2.png?format=webp,Heerlijke zwarte theeën in vier verschillende smaken
