name,producer,href,image_url,description
Royal English Breakfast Tea Latte,20,https://www.starbucks.com/menu/product/465/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190624_RoyalEnglishBreakfastTeaLatte.jpg, 
Emperor’s Clouds & Mist®,20,https://www.starbucks.com/menu/product/873068751/hot,https://globalassets.starbucks.com/digitalassets/products/bev/EmperorsCloudAndMistGreenTea.jpg, 
Matcha Tea Latte,20,https://www.starbucks.com/menu/product/468/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20211115_MatchaTeaLatte.jpg, 
Honey Citrus Mint Tea,20,https://www.starbucks.com/menu/product/2122274/hot,https://globalassets.starbucks.com/digitalassets/products/bev/HoneyCitrusMintTea.jpg, 
Mint Majesty®,20,https://www.starbucks.com/menu/product/873068754/hot,https://globalassets.starbucks.com/digitalassets/products/bev/MintMajestyHerbalTea.jpg, 
Peppermint Hot Chocolate,20,https://www.starbucks.com/menu/product/521/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20220607_1509_PeppermintHotChocolate-onGreen-MOP_1800.jpg, 
Peppermint White Hot Chocolate,20,https://www.starbucks.com/menu/product/873068730/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190716_PeppermintWhiteChocolateHotCocoa.jpg, 
Hot Chocolate,20,https://www.starbucks.com/menu/product/471/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190617_SignatureHotChocolate.jpg, 
White Hot Chocolate,20,https://www.starbucks.com/menu/product/472/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190624_WhiteHotChocolate.jpg, 
Caramel Apple Spice,20,https://www.starbucks.com/menu/product/475/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190624_CaramelAppleSpice.jpg, 
Steamed Apple Juice,20,https://www.starbucks.com/menu/product/489/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SteamedAppleJuice.jpg, 
Pistachio Crème,20,https://www.starbucks.com/menu/product/2123366/hot,https://globalassets.starbucks.com/digitalassets/products/bev/FY22Crop_PistachioCreme-onGreen.jpg, 
Chestnut Praline Crème,20,https://www.starbucks.com/menu/product/2123304/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190716_ChestnutPralineCreme.jpg, 
Caramel Brulée Crème,20,https://www.starbucks.com/menu/product/873068719/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190716_CaramelBruleeCreme.jpg, 
Steamed Milk,20,https://www.starbucks.com/menu/product/747/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190617_SteamedMilk.jpg, 
Vanilla Crème,20,https://www.starbucks.com/menu/product/873068652/hot,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190624_VanillaCreme.jpg, 
Pistachio Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/2123364/iced,https://globalassets.starbucks.com/digitalassets/products/bev/FY22WIN_PistachioFrapp-onGreen.jpg, 
Sugar Cookie Almondmilk Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/2123594/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20230612_4665_SugarCookieAlmondmilkFrappuccino.jpg, 
Caramel Brulée Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/518/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20230612_4567-CaramelBruleeFrappuccino-onGreen-MOP_1800.jpg, 
Chestnut Praline Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/873068662/iced,https://globalassets.starbucks.com/digitalassets/products/bev/ChestnutPralineFrappuccino.jpg, 
Peppermint Mocha Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/522/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20230612_4613_PeppermintMochaFrappuccino-onGreen-MOP_1800.jpg, 
Peppermint White Chocolate Mocha Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/873068728/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190528_PeppermintWhiteChocolateMochaFrap.jpg, 
Mocha Cookie Crumble Frappuccino®,20,https://www.starbucks.com/menu/product/956/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20211210_MochaCookieCrumbleFrapp.jpg, 
Caramel Ribbon Crunch Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/1044/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20211210_CaramelRibbonCrunchFrapp.jpg, 
Espresso Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/500/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190528_EspressoFrapp.jpg, 
Caffè Vanilla Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/423/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190528_CaffeVanillaFrapp.jpg, 
Caramel Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/424/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20220323_CaramelFrapp.jpg, 
Coffee Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/483/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190528_CoffeeFrapp.jpg, 
Mocha Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/426/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190528_MochaFrapp.jpg, 
Java Chip Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/425/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190528_JavaChipFrapp.jpg, 
White Chocolate Mocha Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/428/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190528_WhiteChocolateMochaFrapp.jpg, 
Chocolate-Covered Strawberry Crème Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/2123812/iced,https://globalassets.starbucks.com/digitalassets/products/bev/ChocolateCoveredStrawberryCremeFrappuccino.jpg, 
Pistachio Crème Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/2123365/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20200811_PistachioCremeFrapp.jpg, 
Sugar Cookie Almondmilk Crème Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/2123595/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SugarCookieAlmondmilkCremeFrapp.jpg, 
Chocolate Cookie Crumble Crème Frappuccino®,20,https://www.starbucks.com/menu/product/957/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190531_ChocolateCookieCrumbleFrappCreme.jpg, 
Caramel Ribbon Crunch Crème Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/1062/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190528_CaramelRibbonCrunchFrappCreme.jpg, 
Strawberry Crème Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/2122724/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20220323_StrawberryFrapp.jpg, 
Chai Crème Frappuccino®,20,https://www.starbucks.com/menu/product/438/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190528_ChaiCremeFrapp.jpg, 
Double Chocolaty Chip Crème Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/435/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190528_DoubleChocolatyChipCremeFrapp.jpg, 
Matcha Crème Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/439/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20181127_MatchaGreenTeaFrapp.jpg, 
Vanilla Bean Crème Frappuccino® Blended Crème,20,https://www.starbucks.com/menu/product/440/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20181113_VanillaBeanFrapp.jpg, 
Caramel Brulée Crème Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/520/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20230612_4552-CaramelBruleeCremeFrappuccino-onGreen-MOP_1800.jpg, 
White Chocolate Crème Frappuccino® Blended Beverage,20,https://www.starbucks.com/menu/product/441/iced,https://globalassets.starbucks.com/digitalassets/products/bev/SBX20190528_WhiteChocolateCremeFrapp.jpg, 
